Bid Price,Bid Size,Bid Amount,Ask Price,Ask Size,Ask Amount,Spread,Diff Size
666.69,1.6,2,1906.44,0.00978571,1,-1239.75,1.59021429
666.66,8.07936812,7,1906.48,0.18652693,1,-1239.8200000000002,7.8928411899999995
666.6,25.0,1,1906.58,0.00130259,1,-1239.98,24.99869741
666.33,0.21343654,1,1906.79,0.05029151,1,-1240.46,0.16314503000000002
666.0,342.32367681,27,1906.9,0.13414009,1,-1240.9,342.18953672
665.77,7.0,2,1907.17,0.01725776,1,-1241.4,6.98274224
665.23,0.06,2,1907.33,1.0,1,-1242.1,-0.94
665.0,90.42413168,11,1907.4,0.04977347,1,-1242.4,90.37435821
664.81,1.880245,1,1907.55,0.0011125,1,-1242.74,1.8791324999999999
664.63,0.6,1,1907.59,0.01341095,1,-1242.96,0.58658905
664.0,0.9,1,1907.71,0.72,1,-1243.71,0.18000000000000005
663.0,2.26994195,2,1907.83,0.00100803,1,-1244.83,2.2689339200000003
662.84,0.40666717,1,1908.0,0.267,1,-1245.1599999999999,0.13966717
662.0,0.18153778,4,1908.03,0.02032978,1,-1246.03,0.16120800000000002
661.77,5.0,1,1908.14,0.01216,1,-1246.3700000000001,4.98784
661.5,0.15117,1,1908.43,0.0137356,2,-1246.93,0.1374344
661.0,12.69,5,1908.47,0.0186489,1,-1247.47,12.671351099999999
660.26,0.3,1,1908.84,0.01361174,1,-1248.58,0.28638826
660.0,151.2630738,15,1909.0,4.09734325,1,-1249.0,147.16573055
659.0,2.719,3,1909.25,0.00397806,1,-1250.25,2.7150219399999997
658.88,9.0,1,1909.67,0.03050761,1,-1250.79,8.96949239
658.85,0.16153694,1,1909.8,0.02774711,1,-1250.9499999999998,0.13378983
658.77,0.03736017,1,1909.91,0.01361783,1,-1251.14,0.02374234
658.5,0.028,1,1909.97,0.06727379,1,-1251.47,-0.03927379
658.0,3.0259,4,1910.0,15.64393508,13,-1252.0,-12.61803508
657.99,0.62,1,1910.12,0.02,1,-1252.1299999999999,0.6
657.97,1.0,1,1910.23,0.02707267,1,-1252.26,0.97292733
657.87,0.02633549,1,1910.43,0.00467933,1,-1252.56,0.02165616
657.85,1.0,1,1910.44,0.02393506,1,-1252.5900000000001,0.97606494
657.12,0.1521792,1,1910.5,0.00912,1,-1253.38,0.1430592
657.0,3.55509893,3,1910.51,0.02650593,1,-1253.51,3.5285930000000003
656.28,0.78102061,1,1910.52,0.0009,1,-1254.24,0.78012061
656.0,32.42979347,8,1910.55,0.02525556,1,-1254.55,32.40453791
655.88,0.075,1,1910.64,0.02089243,1,-1254.7600000000002,0.054107569999999994
655.77,5.0,1,1911.0,7.0,1,-1255.23,-2.0
655.57,2.55023855,1,1911.11,0.10331,1,-1255.54,2.44692855
655.56,3.0,1,1911.13,0.01710196,1,-1255.5700000000002,2.98289804
655.55,7.71308452,1,1911.15,0.01487403,1,-1255.6000000000001,7.69821049
655.45,45.0,1,1911.2,0.01630438,1,-1255.75,44.98369562
655.23,0.03,1,1911.74,0.01945247,1,-1256.51,0.01054753
655.0,93.34555747,23,1911.89,0.00655142,1,-1256.89,93.33900605000001
654.0,150.95240011,5,1911.98,0.07244,1,-1257.98,150.87996011
653.71,0.41234686,1,1912.04,0.09233595,2,-1258.33,0.32001091
653.11,0.02,1,1912.17,0.01243575,1,-1259.06,0.00756425
653.0,16.606,3,1912.3,0.04350617,2,-1259.3,16.56249383
652.52,0.2,1,1912.36,0.01875048,1,-1259.84,0.18124952
652.33,0.153,1,1912.58,0.01943881,1,-1260.25,0.13356119
652.0,38.60731078,7,1912.68,0.64911867,1,-1260.68,37.95819211
651.77,5.0,1,1913.03,0.02385876,1,-1261.26,4.97614124
651.6,0.03,1,1913.41,0.00257934,1,-1261.81,0.02742066
651.34,0.63,1,1913.48,0.03419321,1,-1262.1399999999999,0.59580679
651.31,25.0,1,1913.66,0.00189798,1,-1262.3500000000001,24.99810202
651.0,265.67972354,15,1913.69,0.00576094,1,-1262.69,265.6739626
650.01,24.35,2,1913.78,0.00475411,1,-1263.77,24.34524589
650.0,1882.82608348,200,1913.79,0.00476542,1,-1263.79,1882.82131806
649.86,0.46465792,1,1913.8,0.00875084,1,-1263.94,0.45590708
649.05,0.03791967,1,1913.9,0.01745799,1,-1264.8500000000001,0.020461680000000003
649.0,2.0,1,1914.06,0.11094115,1,-1265.06,1.88905885
648.9,0.8964,1,1914.2,0.05234372,1,-1265.3000000000002,0.84405628
648.34,3.0271278,1,1914.24,0.00338569,1,-1265.9,3.02374211
648.19,0.12959403,1,1914.53,0.00129874,1,-1266.34,0.12829529
648.0,8.0,1,1914.59,0.0109,1,-1266.59,7.9891
647.87,0.02750851,1,1914.86,0.0068931,1,-1266.9899999999998,0.02061541
647.47,0.35,1,1914.9,0.00375798,1,-1267.43,0.34624202
647.0,2.05656877,2,1915.0,5.43697906,8,-1268.0,-3.3804102899999995
646.63,0.00515125,1,1915.1,0.01484981,1,-1268.4699999999998,-0.00969856
646.61,1.0,1,1915.19,0.04250346,1,-1268.58,0.95749654
646.0,1.09,3,1915.43,0.00110793,1,-1269.43,1.08889207
645.77,5.0,1,1915.68,0.18964096,1,-1269.91,4.81035904
645.5,0.00915712,1,1915.77,0.01486483,1,-1270.27,-0.005707710000000001
645.23,0.03,1,1915.78,0.01585948,1,-1270.55,0.01414052
645.0,180.28290981,10,1915.87,0.0516491,1,-1270.87,180.23126071000002
644.7,0.41810961,1,1916.0,1.40915712,2,-1271.3,-0.9910475099999999
644.69,0.65,1,1916.23,0.02460576,1,-1271.54,0.62539424
644.0,2.00308836,3,1916.28,0.00209858,1,-1272.28,2.00098978
643.0,3.0,1,1916.33,0.00053128,1,-1273.33,2.99946872
642.42,0.275,1,1916.35,0.05004062,1,-1273.9299999999998,0.22495938000000001
642.18,0.03114392,1,1916.39,0.01089115,1,-1274.21,0.020252769999999996
642.0,2.51657617,4,1917.19,0.00846233,1,-1275.19,2.50811384
641.0,8.41533531,4,1917.23,0.00973061,1,-1276.23,8.4056047
640.0,180.8836784,12,1917.26,0.140594,1,-1277.26,180.74308440000001
639.47,0.03848775,1,1917.37,0.03695211,1,-1277.8999999999999,0.0015356399999999978
639.0,2.0,1,1917.4,0.00754651,1,-1278.4,1.99245349
638.88,100.0,1,1917.66,0.017155,1,-1278.7800000000002,99.982845
638.6,2.0,1,1917.68,0.04212439,1,-1279.08,1.95787561
638.29,0.4,1,1917.92,0.02,1,-1279.63,0.38
638.13,0.01348205,1,1917.99,0.01056317,1,-1279.8600000000001,0.0029188800000000004
638.05,0.67,1,1918.0,10.0,1,-1279.95,-9.33
638.0,0.1575,1,1918.02,0.01855602,1,-1280.02,0.13894398
637.99,0.25,1,1918.16,0.0218468,1,-1280.17,0.2281532
637.0,48.05808477,3,1918.36,0.0021667,1,-1281.36,48.055918070000004
636.53,0.70740049,1,1918.8,0.00395826,1,-1282.27,0.7034422300000001
636.36,10.0,1,1919.0,0.2,2,-1282.6399999999999,9.8
636.0,0.021,1,1919.1,0.0131518,1,-1283.1,0.007848200000000001
635.82,0.42394902,1,1919.15,0.01314006,1,-1283.33,0.41080896
635.77,5.0,1,1919.39,0.02689268,1,-1283.6200000000001,4.97310732
635.23,0.03,1,1919.54,0.00198294,1,-1284.31,0.02801706
635.0,93.1515103,13,1919.61,0.01300937,1,-1284.61,93.13850092999999
634.0,60.44934565,5,1919.66,0.0145338,1,-1285.66,60.434811849999996
633.0,11.26725324,5,1919.7,0.04249074,1,-1286.7,11.2247625
632.72,1.57099507,1,1919.89,0.01399191,1,-1287.17,1.5570031599999998
632.11,1.0,1,1920.0,8.37844997,13,-1287.8899999999999,-7.37844997
632.0,34.05886075,3,1920.03,0.02637461,1,-1288.03,34.03248614
631.4,0.68,1,1920.49,0.00129316,1,-1289.0900000000001,0.67870684
631.06,0.12677084,1,1920.58,0.02913615,1,-1289.52,0.09763469
631.0,3.05888748,2,1920.62,0.0135,1,-1289.62,3.04538748
630.81,0.01,1,1920.72,0.00465425,1,-1289.91,0.00534575
630.0,60.50936747,13,1920.76,0.01622323,1,-1290.76,60.49314424
629.96,0.07889389,1,1921.09,0.02643346,1,-1291.1299999999999,0.052460429999999995
629.0,0.00915712,1,1921.45,0.01345072,1,-1292.45,-0.0042936
628.8,2.0,1,1921.6,0.01285237,1,-1292.8,1.98714763
628.0,185.06022307,5,1921.66,0.00257934,1,-1293.66,185.05764373
627.06,0.42987157,1,1921.82,0.06764664,1,-1294.76,0.36222493
627.0,25.75542664,7,1921.83,0.03031471,1,-1294.83,25.72511193
626.88,0.2871,1,1921.84,0.01643178,1,-1294.96,0.27066822
626.75,2.22,1,1921.88,0.01865758,1,-1295.13,2.20134242
626.0,18.83392971,5,1922.0,60.8129047,2,-1296.0,-41.97897499
625.41,2.0,1,1922.08,0.07214096,1,-1296.67,1.92785904
625.1,0.104,1,1922.11,0.35356737,1,-1297.0099999999998,-0.24956737
625.0,240.49786639,26,1922.33,0.0159574,1,-1297.33,240.48190899000002
624.97,0.01,1,1922.56,0.00136258,1,-1297.59,0.00863742
624.75,0.7,1,1922.59,0.01478554,1,-1297.84,0.68521446
624.0,0.8,1,1922.72,0.0100674,1,-1298.72,0.7899326000000001
623.74,4.0,1,1922.78,0.02533166,1,-1299.04,3.97466834
623.54,1.23,2,1922.87,0.131,1,-1299.33,1.099
623.43,55.0,1,1923.06,0.00872741,1,-1299.63,54.99127259
623.02,6.42723828,1,1923.35,0.00110336,1,-1300.33,6.42613492
623.0,10.95348284,3,1923.42,0.65879085,2,-1300.42,10.294691989999999
622.22,0.03207328,1,1923.46,0.0173712,1,-1301.24,0.014702080000000003
622.0,9.64074276,7,1923.6,0.48991746,1,-1301.6,9.150825300000001
621.5,55.08170632,1,1923.78,0.18484955,1,-1302.28,54.89685677
621.26,0.5,1,1923.88,0.057,1,-1302.6200000000001,0.443
621.0,586.17463347,4,1923.9,0.53841318,1,-1302.9,585.63622029
620.42,0.48107342,1,1923.95,0.00573023,1,-1303.5300000000002,0.47534318999999997
620.27,0.19432386,1,1924.0,10.55376445,2,-1303.73,-10.359440589999998
620.15,0.2,1,1924.55,0.02207891,1,-1304.4,0.17792109
620.0,257.78901988,27,1924.62,0.05008341,1,-1304.62,257.73893647
619.99,2.0,1,1924.77,0.04229207,1,-1304.78,1.95770793
619.17,4.0,1,1924.79,0.0178599,2,-1305.62,3.9821401
619.14,0.16153694,1,1924.89,0.01057718,1,-1305.75,0.15095976
619.0,1.213,2,1925.0,33.12970015,21,-1306.0,-31.916700149999997
618.88,12.1,2,1925.03,0.52516826,1,-1306.15,11.57483174
618.8,9.69,1,1925.2,0.24708721,2,-1306.4,9.44291279
618.78,0.32127735,1,1925.24,0.00156278,1,-1306.46,0.31971457000000003
618.75,1.0,1,1925.34,0.01578071,1,-1306.59,0.98421929
618.42,0.43587735,1,1925.7,0.46870395,1,-1307.2800000000002,-0.032826599999999984
618.11,0.71,1,1925.75,0.08,1,-1307.6399999999999,0.63
618.0,4.02,2,1925.87,0.02639114,2,-1307.87,3.9936088599999997
617.17,1.5,1,1925.96,0.04979093,1,-1308.79,1.45020907
617.0,4.13602309,4,1925.98,0.01306234,1,-1308.98,4.12296075
616.69,0.25,1,1926.09,0.05202069,1,-1309.3999999999999,0.19797931
616.66,0.03,1,1926.29,0.01799138,1,-1309.63,0.012008619999999998
616.28,0.00162264,1,1926.5,0.0267934,1,-1310.22,-0.025170759999999997
616.0,0.11249409,4,1926.7,0.07175634,1,-1310.7,0.04073775
615.45,48.10574382,1,1926.96,0.01083141,1,-1311.51,48.09491241
615.34,4.12784652,1,1927.0,8.203,2,-1311.6599999999999,-4.075153479999999
615.0,39.05623976,13,1927.59,0.01051055,1,-1312.59,39.04572921
614.51,2.0,1,1927.62,0.01846358,1,-1313.11,1.98153642
614.0,0.02,1,1927.65,0.00569445,1,-1313.65,0.01430555
613.0,38.49300984,7,1928.0,2.0,1,-1315.0,36.49300984
612.74,10.0,1,1928.05,1.712,1,-1315.31,8.288
612.55,5.0,1,1928.08,0.00967587,1,-1315.53,4.99032413
612.5,0.00915712,1,1928.41,0.00393855,1,-1315.91,0.00521857
612.11,0.02,1,1928.69,0.00841188,1,-1316.58,0.01158812
612.0,14.2362745,8,1928.74,0.01216,1,-1316.74,14.2241145
611.46,0.73,1,1928.95,0.00471673,1,-1317.49,0.72528327
611.11,1.0,1,1929.0,5.0,1,-1317.8899999999999,-4.0
611.1,2.31832808,1,1929.54,0.02924484,1,-1318.44,2.28908324
611.0,61.23604076,13,1929.59,0.02624391,1,-1318.59,61.209796850000004
610.5,8.17200244,1,1929.8,0.62745567,1,-1319.3,7.54454677
610.26,0.325,1,1929.92,0.02009922,1,-1319.66,0.30490078
610.08,5.03278259,2,1929.95,0.00257934,1,-1319.87,5.0302032500000005
610.0,91.04002101,26,1930.0,25.23785326,9,-1320.0,65.80216775
609.9,0.44196634,1,1930.07,0.01396027,1,-1320.17,0.42800607
609.87,4.0,1,1930.37,0.01614247,1,-1320.5,3.98385753
609.0,100.24887899,5,1930.52,0.06655774,1,-1321.52,100.18232125
608.31,2.91377871,1,1930.67,0.0084039,1,-1322.3600000000001,2.90537481
608.0,7.14621262,6,1930.73,0.0141139,1,-1322.73,7.13209872
607.07,0.5,1,1931.07,0.00462931,1,-1324.0,0.49537069
607.0,105.06293245,5,1931.25,0.11,1,-1324.25,104.95293245
606.23,5.0,1,1931.29,0.00109883,1,-1325.06,4.99890117
606.13,20.0,1,1931.44,0.01635011,1,-1325.31,19.98364989
606.0,21.85224269,8,1931.45,0.01856511,1,-1325.45,21.83367758
605.9,3.28,1,1931.7,0.19378232,1,-1325.8000000000002,3.08621768
605.88,0.085,1,1931.96,0.002,1,-1326.08,0.083
605.26,1.0,1,1932.0,0.14,1,-1326.74,0.86
605.2,0.41308658,1,1932.34,0.01895999,1,-1327.1399999999999,0.39412659
605.08,0.06,1,1932.47,0.0200037,1,-1327.3899999999999,0.0399963
605.0,112.02311198,13,1932.48,0.00124768,1,-1327.48,112.02186429999999
604.82,0.75,1,1932.5,0.02404473,2,-1327.6799999999998,0.72595527
604.0,2.0,1,1932.68,0.01587197,1,-1328.68,1.98412803
603.03,3.2835,1,1933.0,0.90969995,3,-1329.97,2.37380005
603.0,11.89123548,4,1933.06,0.0172849,1,-1330.06,11.87395058
602.0,28.11240985,11,1933.3,0.34676473,1,-1331.3,27.76564512
601.77,0.24678552,1,1933.33,0.03,1,-1331.56,0.21678552
601.5,0.44813843,1,1933.64,0.02669457,1,-1332.14,0.42144386
601.28,1.02,1,1933.67,0.02,1,-1332.39,1.0
601.0,37.14944423,16,1933.89,0.17,1,-1332.89,36.97944423
600.88,0.0083,1,1934.06,0.03012296,1,-1333.1799999999998,-0.021822960000000002
600.05,0.5,1,1934.09,0.01469764,1,-1334.04,0.48530236
600.04,119.35441527,1,1934.23,0.64188659,1,-1334.19,118.71252868
600.01,26.38,2,1934.25,0.0056997,1,-1334.24,26.374300299999998
600.0,3936.78248164,345,1934.38,0.04208189,1,-1334.38,3936.7403997499996
599.0,40.61010284,8,1934.43,0.06455509,1,-1335.43,40.545547750000004
598.62,10.0,1,1934.44,0.00129874,1,-1335.8200000000002,9.99870126
598.51,1.0,1,1934.51,0.00150378,2,-1336.0,0.99849622
598.17,0.77,1,1934.52,0.00022,1,-1336.35,0.76978
598.0,0.025,1,1934.53,0.00022,1,-1336.53,0.02478
597.6,5.93,1,1934.54,0.00022,1,-1336.94,5.92978
597.16,0.52082708,1,1934.55,0.00022,1,-1337.3899999999999,0.52060708
597.0,78.06465661,4,1934.56,0.00022,1,-1337.56,78.06443661
596.5,6.0,1,1934.57,0.00022,1,-1338.07,5.99978
596.37,0.25,1,1934.58,0.00022,1,-1338.21,0.24978
596.0,17.46278451,7,1934.59,0.00022,1,-1338.59,17.46256451
595.85,1.0,1,1934.6,0.00022,1,-1338.75,0.99978
595.0,8.725,3,1934.61,0.00022,1,-1339.61,8.724779999999999
594.66,1.0,1,1934.62,0.00022,1,-1339.96,0.99978
594.0,0.5,1,1934.63,0.00022,1,-1340.63,0.49978
593.21,0.45440109,1,1934.64,0.00022,1,-1341.43,0.45418109
592.77,0.002,1,1934.65,0.00022,1,-1341.88,0.0017800000000000001
592.3,0.00515125,1,1934.66,0.00022,1,-1342.3600000000001,0.00493125
592.0,0.08554054,2,1934.67,0.00044,2,-1342.67,0.08510054
591.99,1.5,1,1934.68,0.00022,1,-1342.69,1.49978
591.52,0.79,1,1934.69,0.00022,1,-1343.17,0.78978
591.0,8.2621267,4,1934.7,0.00022,1,-1343.7,8.261906699999999
590.95,0.10491581,1,1934.71,0.00022,1,-1343.76,0.10469581
590.0,15.00834017,8,1934.72,0.00022,1,-1344.72,15.00812017
589.34,50.0,1,1934.73,0.00022,1,-1345.3899999999999,49.99978
589.11,3.0,1,1934.74,0.00022,1,-1345.63,2.99978
589.0,55.6812275,7,1934.75,0.00022,1,-1345.75,55.6810075
588.68,0.1,1,1934.76,0.00022,1,-1346.08,0.09978000000000001
588.0,218.64488399,9,1934.77,0.18798932,2,-1346.77,218.45689467
587.0,7.22572427,3,1934.78,0.00022,1,-1347.78,7.22550427
586.1,0.112,1,1934.79,0.00022,1,-1348.69,0.11178
586.0,6.0,2,1934.8,0.00022,1,-1348.8,5.99978
585.11,17.09,1,1934.81,0.00022,1,-1349.6999999999998,17.08978
585.04,0.46074673,1,1934.82,0.00022,1,-1349.78,0.46052673
585.0,72.3660526,8,1934.83,0.00022,1,-1349.83,72.3658326
584.88,0.8,1,1934.84,0.00022,1,-1349.96,0.79978
584.08,5.0,1,1934.85,0.04197057,2,-1350.77,4.95802943
583.0,13.0,1,1934.86,0.00022,1,-1351.86,12.99978
582.77,28.73483535,1,1934.87,0.00022,1,-1352.1,28.734615350000002
582.73,2.12946939,1,1934.88,0.00022,1,-1352.15,2.12924939
582.5,3.0,1,1934.89,0.00022,1,-1352.39,2.99978
582.34,4.88641013,1,1934.9,0.00022,1,-1352.56,4.88619013
582.0,0.23535395,4,1934.91,0.00022,1,-1352.91,0.23513395
581.52,5.0,1,1934.92,0.00022,1,-1353.4,4.99978
581.0,9.97998323,2,1934.93,0.00022,1,-1353.93,9.97976323
580.99,1.0,1,1934.94,0.00022,1,-1353.95,0.99978
580.0,82.3600651,18,1934.95,0.01592239,2,-1354.95,82.34414271
579.58,0.03450775,1,1934.96,0.00022,1,-1355.38,0.03428775
579.5,0.00915712,1,1934.97,0.00022,1,-1355.47,0.00893712
579.42,0.16153694,1,1934.98,0.00022,1,-1355.56,0.16131694
579.0,0.03970503,1,1934.99,0.00022,1,-1355.99,0.039485030000000004
578.99,0.02943583,1,1935.0,1.8404883,8,-1356.01,-1.8110524700000001
578.23,0.82,1,1935.01,0.00218709,2,-1356.78,0.81781291
578.0,49.4,3,1935.02,0.00022,1,-1357.02,49.39978
577.99,0.235,1,1935.03,0.00022,1,-1357.04,0.23478
577.77,19.2047048,2,1935.04,0.00022,1,-1357.27,19.2044848
577.7,0.5,1,1935.05,0.00022,1,-1357.35,0.49978
577.0,27.51258096,6,1935.06,0.00022,1,-1358.06,27.512360960000002
576.98,0.46718304,1,1935.07,0.00022,1,-1358.09,0.46696304
576.75,0.34000105,1,1935.08,0.00022,1,-1358.33,0.33978105000000003
576.25,43.0,1,1935.09,0.00022,1,-1358.84,42.99978
576.0,8.98699549,6,1935.1,0.00022,1,-1359.1,8.98677549
575.0,119.38295408,22,1935.11,0.00022,1,-1360.11,119.38273408
574.0,0.044,1,1935.12,0.00022,1,-1361.12,0.04378
573.0,0.029,1,1935.13,0.00022,1,-1362.13,0.02878
572.1,0.02,1,1935.14,0.00022,1,-1363.04,0.01978
572.0,7.06923076,3,1935.15,0.00022,1,-1363.15,7.06901076
571.0,22.82137289,4,1935.16,0.00022,1,-1364.16,22.82115289
570.83,0.04357,1,1935.39,0.4,1,-1364.56,-0.35643
570.0,13.70035281,8,1935.4,0.00334867,1,-1365.4,13.69700414
569.88,13.5,1,1935.6,0.04904821,1,-1365.7199999999998,13.45095179
569.23,0.8784,1,1935.62,0.04954244,1,-1366.3899999999999,0.82885756
569.03,0.47371012,1,1936.04,0.01486483,1,-1367.01,0.45884529
569.0,28.055844,5,1936.31,0.075,1,-1367.31,27.980844
568.85,3.0,1,1936.58,0.02089243,1,-1367.73,2.97910757
568.2,4.11679391,1,1936.59,0.05163716,1,-1368.3899999999999,4.06515675
568.0,10.55528384,2,1936.79,0.00209858,1,-1368.79,10.55318526
567.0,4.02839188,7,1936.96,0.02693414,1,-1369.96,4.00145774
566.69,0.35,2,1937.04,0.0109,1,-1370.35,0.33909999999999996
566.6,0.5,1,1937.18,0.01386703,1,-1370.58,0.48613297
566.0,0.036,1,1937.24,0.01045816,1,-1371.24,0.025541839999999996
565.61,0.5,1,1937.28,0.01837157,1,-1371.67,0.48162843
565.5,0.03,1,1937.32,0.01441967,2,-1371.82,0.015580329999999998
565.0,5.088,2,1937.54,0.00963968,1,-1372.54,5.07836032
563.0,8.43055712,4,1937.6,0.01077192,1,-1374.6,8.4197852
562.0,2.07117437,2,1938.01,0.02,1,-1376.01,2.05117437
561.82,8.50010363,1,1938.05,0.05169973,1,-1376.23,8.4484039
561.66,8.5,1,1938.06,0.00391893,1,-1376.4,8.49608107
561.19,0.480328,1,1938.18,0.0131993,1,-1376.99,0.46712869999999995
561.13,20.0,1,1938.27,0.00257934,1,-1377.1399999999999,19.99742066
561.0,2.913,4,1938.41,0.06176745,1,-1377.41,2.8512325499999998
560.76,0.75,1,1938.42,0.02733753,1,-1377.66,0.72266247
560.0,34.89572241,11,1938.77,0.05890371,2,-1378.77,34.836818699999995
559.93,0.15,1,1938.79,0.01341492,1,-1378.8600000000001,0.13658508
559.15,1.0,1,1938.88,0.02460576,1,-1379.73,0.97539424
559.0,12.35,3,1938.98,0.02488527,1,-1379.98,12.32511473
558.07,0.0537,1,1939.0,0.11559153,12,-1380.9299999999998,-0.06189153
558.0,1.03931066,3,1939.21,0.02611367,1,-1381.21,1.01319699
557.0,2.07217235,2,1939.27,0.00109431,1,-1382.27,2.07107804
556.66,10.73,1,1939.34,0.00022,1,-1382.6799999999998,10.72978
556.0,31.2942446,5,1939.35,0.00022,1,-1383.35,31.2940246
555.69,1.64192315,2,1939.36,0.02379813,2,-1383.6699999999998,1.61812502
555.55,48.55,8,1939.37,0.00022,1,-1383.82,48.54978
555.54,5.0,1,1939.38,0.00022,1,-1383.8400000000001,4.99978
555.5,4.0,1,1939.39,0.00022,1,-1383.89,3.99978
555.0,696.42880602,35,1939.4,0.00022,1,-1384.4,696.42858602
554.0,10.823,4,1939.41,0.00022,1,-1385.41,10.82278
553.46,0.48703659,1,1939.42,0.00022,1,-1385.96,0.48681659
553.0,26.1315327,4,1939.43,0.00022,1,-1386.43,26.131312700000002
552.52,0.2,1,1939.89,0.00997832,1,-1387.3700000000001,0.19002168
552.5,0.0900475,1,1939.97,0.01684773,1,-1387.47,0.07319977
552.25,1.0,1,1940.0,5.53126912,4,-1387.75,-4.53126912
552.22,0.02,1,1940.02,0.01606217,1,-1387.8,0.00393783
552.19,2.5,1,1940.22,0.01916693,1,-1388.03,2.48083307
552.0,0.0731884,1,1940.26,0.00836172,1,-1388.26,0.06482668
551.45,5.0,1,1940.36,0.03419321,1,-1388.9099999999999,4.96580679
551.0,58.0463774,11,1940.68,0.03839826,2,-1389.68,58.007979139999996
550.69,8.76681791,2,1940.7,0.07516617,1,-1390.01,8.691651740000001
550.61,0.03632335,1,1940.8,0.02659605,1,-1390.19,0.009727299999999998
550.2,0.032,1,1941.0,4.00009979,1,-1390.8,-3.96809979
550.01,28.77,2,1941.07,0.01847317,1,-1391.06,28.75152683
550.0,994.00808908,114,1941.09,0.01626882,1,-1391.09,993.9918202599999
549.34,5.82910387,1,1941.14,0.01915279,1,-1391.8000000000002,5.80995108
548.43,1.0,1,1941.22,0.0772104,1,-1392.79,0.9227896
547.49,0.34837318,1,1941.23,0.18318791,1,-1393.74,0.16518527
547.0,1.07422303,2,1941.39,0.02351014,1,-1394.39,1.05071289
546.79,1.0,1,1941.44,0.59787483,2,-1394.65,0.40212517000000003
546.5,0.00915712,1,1941.48,0.00460449,1,-1394.98,0.004552629999999999
546.0,1.0,1,1941.78,0.06325659,1,-1395.78,0.93674341
545.84,0.49383568,1,1942.0,0.500525,2,-1396.1599999999999,-0.006689319999999999
545.4,0.09534288,2,1942.59,0.10931173,1,-1397.19,-0.013968849999999991
545.0,31.545,7,1942.6,0.024,1,-1397.6,31.521
544.0,7.0,1,1942.66,0.0320137,2,-1398.66,6.9679863
543.59,60.0,1,1942.72,0.01719901,1,-1399.13,59.98280099
543.44,1.65,1,1943.0,9.05,1,-1399.56,-7.4
543.21,0.25,1,1943.08,0.01578704,1,-1399.87,0.23421296
543.0,0.033,1,1943.34,0.12818424,1,-1400.34,-0.09518424
542.0,0.12227675,2,1943.49,0.0146329,1,-1401.49,0.10764385
541.0,27.0,2,1943.86,0.01810694,1,-1402.86,26.98189306
540.55,0.023,1,1944.0,0.00182969,2,-1403.45,0.02117031
540.0,147.46316019,13,1944.03,0.13865797,1,-1404.03,147.32450222
539.71,0.16153694,1,1944.04,0.0418727,1,-1404.33,0.11966423999999999
539.21,2.0,1,1944.12,0.01047256,1,-1404.9099999999999,1.98952744
539.0,46.8049407,3,1944.23,0.00467964,1,-1405.23,46.800261060000004
538.96,0.01619644,1,1944.4,0.18683999,1,-1405.44,-0.17064355
538.87,6.0,1,1944.61,0.01562435,1,-1405.7399999999998,5.98437565
538.85,0.03333333,1,1944.62,0.00566932,1,-1405.77,0.027664010000000003
538.32,0.50073426,1,1944.86,0.87088044,1,-1406.54,-0.37014618
538.0,1.8,2,1944.96,0.00862911,1,-1406.96,1.79137089
537.56,0.05,1,1945.0,49.8854744,7,-1407.44,-49.8354744
537.0,10.45452859,3,1945.08,0.63830604,1,-1408.08,9.81622255
536.0,2.0,1,1945.33,0.04929516,1,-1409.33,1.95070484
535.94,1.15989237,1,1945.66,0.01461024,1,-1409.72,1.1452821299999998
535.55,0.023,1,1945.82,0.01034012,1,-1410.27,0.01265988
535.0,2.884,4,1945.99,0.03640878,1,-1410.99,2.84759122
534.8,1.86985789,1,1946.0,5.79554382,2,-1411.2,-3.9256859299999998
534.0,0.048,1,1946.07,0.0033303,1,-1412.07,0.0446697
533.17,1.0,1,1946.25,0.0135,1,-1413.08,0.9865
533.0,1.144,2,1946.36,0.02993254,1,-1413.36,1.11406746
532.0,0.0774436,1,1946.4,0.04190779,1,-1414.4,0.03553581
531.78,10.0,1,1946.5,0.05961135,2,-1414.72,9.94038865
531.54,4.0,1,1946.54,0.0215283,1,-1415.0,3.9784717
531.0,27.98912395,3,1946.6,0.01689996,1,-1415.6,27.97222399
530.9,0.50773266,1,1946.62,0.00257934,1,-1415.7199999999998,0.5051533199999999
530.84,0.994,1,1946.68,0.01294965,1,-1415.8400000000001,0.98105035
530.55,0.023,1,1946.95,0.01040604,1,-1416.4,0.01259396
530.32,1.0,1,1946.97,0.01828009,1,-1416.65,0.98171991
530.0,42.82328337,7,1947.0,0.05,1,-1417.0,42.77328337
529.0,1.74714831,2,1947.22,0.09914718,1,-1418.22,1.64800113
